stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-01-22,19:07:00,India,F,31,20,Hispanic,Seatbelt,Seatbelt,TRUE,Frisk,Warning,FALSE,16-30 Min,FALSE,TN81YQ9099
2020-01-22,19:08:00,India,F,43,40,White,Speeding,Speeding,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,TRUE,TN57WM9818
2020-01-22,19:09:00,Canada,M,46,26,White,Signal Violation,Signal,FALSE,None,Ticket,TRUE,0-15 Min,TRUE,UP58EB7833
2020-01-22,19:10:00,Canada,M,80,32,Asian,Seatbelt,Other,TRUE,None,Arrest,TRUE,0-15 Min,FALSE,GJ67BP9734
2020-01-22,19:11:00,USA,M,70,42,White,Speeding,DUI,TRUE,None,Ticket,TRUE,0-15 Min,FALSE,KA79PC5761
2020-01-22,19:12:00,Canada,F,35,29,Black,Other,Other,FALSE,Frisk,Warning,TRUE,0-15 Min,TRUE,TN14DU3498
2020-01-22,19:13:00,India,M,39,29,Black,Other,Seatbelt,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,FALSE,DL92TC2101
2020-01-22,19:14:00,India,M,57,54,Other,Seatbelt,Other,TRUE,None,Ticket,TRUE,16-30 Min,TRUE,RJ65KV5717
2020-01-22,19:15:00,USA,F,60,48,Hispanic,Signal Violation,DUI,FALSE,None,Arrest,FALSE,16-30 Min,TRUE,MH54ES8886
2020-01-22,19:16:00,Canada,M,65,19,Black,Other,Seatbelt,FALSE,Frisk,Ticket,FALSE,0-15 Min,FALSE,DL63HK7789
2020-01-22,19:17:00,India,F,37,62,Other,Other,Other,TRUE,Frisk,Arrest,FALSE,16-30 Min,TRUE,MH70AL6522
2020-01-22,19:18:00,India,F,31,50,Asian,Seatbelt,DUI,TRUE,None,Ticket,TRUE,30+ Min,TRUE,RJ88MM5504
2020-01-22,19:19:00,India,M,32,20,Hispanic,Signal Violation,Speeding,TRUE,Frisk,Warning,FALSE,16-30 Min,TRUE,GJ80KN1946
2020-01-22,19:20:00,Canada,M,55,41,Black,Other,Other,TRUE,None,Ticket,FALSE,16-30 Min,FALSE,DL71NX5275
2020-01-22,19:21:00,USA,M,56,61,Asian,Speeding,DUI,TRUE,Vehicle Search,Warning,FALSE,16-30 Min,TRUE,DL48UH2120
2020-01-22,19:22:00,Canada,F,28,57,White,Drunk Driving,Signal,FALSE,Frisk,Ticket,FALSE,16-30 Min,FALSE,GJ21ZQ3114
2020-01-22,19:23:00,USA,F,35,28,Black,Speeding,Other,TRUE,None,Ticket,FALSE,0-15 Min,TRUE,MH40LZ2504
2020-01-22,19:24:00,India,F,47,78,White,Signal Violation,DUI,FALSE,Frisk,Ticket,FALSE,16-30 Min,TRUE,TN65GJ7713
2020-01-22,19:25:00,Canada,F,22,67,Black,Seatbelt,DUI,FALSE,None,Ticket,TRUE,16-30 Min,FALSE,TN80IH5023
2020-01-22,19:26:00,Canada,F,51,72,Other,Seatbelt,Other,TRUE,None,Arrest,TRUE,0-15 Min,FALSE,KA85YV8295
2020-01-22,19:27:00,India,M,22,66,Black,Drunk Driving,Speeding,TRUE,None,Warning,FALSE,30+ Min,FALSE,TN72EE9406
2020-01-22,19:28:00,India,M,38,48,White,Seatbelt,Speeding,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,TN59UG8197
2020-01-22,19:29:00,Canada,M,23,41,White,Seatbelt,Seatbelt,TRUE,Frisk,Arrest,TRUE,30+ Min,TRUE,TN14BH3430
2020-01-22,19:30:00,India,F,45,39,Asian,Other,DUI,TRUE,None,Warning,FALSE,0-15 Min,TRUE,DL31RB9965
2020-01-22,19:31:00,Canada,F,33,25,Asian,Drunk Driving,Seatbelt,FALSE,None,Warning,FALSE,0-15 Min,TRUE,RJ50HQ1014
2020-01-22,19:32:00,Canada,M,70,63,Asian,Seatbelt,Other,FALSE,Frisk,Warning,TRUE,30+ Min,FALSE,GJ80PD5652
2020-01-22,19:33:00,USA,M,76,27,Asian,Speeding,DUI,TRUE,None,Arrest,FALSE,30+ Min,TRUE,TN65SY6416
2020-01-22,19:34:00,India,F,41,49,Hispanic,Seatbelt,Signal,TRUE,None,Arrest,FALSE,0-15 Min,FALSE,DL44AN3451
2020-01-22,19:35:00,India,M,44,26,White,Other,Seatbelt,TRUE,Frisk,Warning,TRUE,0-15 Min,TRUE,UP33CM6227
2020-01-22,19:36:00,USA,F,20,49,Asian,Drunk Driving,DUI,FALSE,None,Warning,TRUE,30+ Min,FALSE,RJ64CA2228
2020-01-22,19:37:00,Canada,F,79,59,Black,Seatbelt,Seatbelt,FALSE,None,Arrest,TRUE,0-15 Min,TRUE,KA15UI2570
2020-01-22,19:38:00,Canada,F,64,25,Asian,Speeding,Signal,FALSE,Vehicle Search,Warning,TRUE,16-30 Min,TRUE,WB31WG1029
2020-01-22,19:39:00,India,M,19,21,White,Seatbelt,DUI,TRUE,Vehicle Search,Ticket,TRUE,0-15 Min,TRUE,RJ97IX8223
2020-01-22,19:40:00,USA,M,43,35,White,Signal Violation,Other,TRUE,None,Warning,TRUE,30+ Min,TRUE,MH41JK5575
2020-01-22,19:41:00,Canada,F,32,58,White,Seatbelt,Other,TRUE,Vehicle Search,Ticket,FALSE,30+ Min,TRUE,TN63BI3775
2020-01-22,19:42:00,India,F,26,41,Other,Drunk Driving,DUI,TRUE,Frisk,Ticket,FALSE,30+ Min,TRUE,UP28BP6886
2020-01-22,19:43:00,USA,M,41,72,White,Other,Signal,TRUE,None,Arrest,FALSE,0-15 Min,FALSE,TN49PW4851
2020-01-22,19:44:00,Canada,M,44,47,Black,Seatbelt,DUI,TRUE,None,Ticket,FALSE,0-15 Min,TRUE,GJ64XG1213
2020-01-22,19:45:00,Canada,F,59,40,Other,Seatbelt,Signal,FALSE,Vehicle Search,Arrest,TRUE,0-15 Min,FALSE,GJ24YG4274
2020-01-22,19:46:00,India,M,55,45,Black,Signal Violation,Seatbelt,TRUE,Frisk,Arrest,FALSE,30+ Min,TRUE,GJ38OJ7318
2020-01-22,19:47:00,India,F,62,79,Hispanic,Drunk Driving,Seatbelt,FALSE,None,Warning,TRUE,16-30 Min,TRUE,UP75LZ5984
2020-01-22,19:48:00,Canada,M,37,37,Asian,Other,DUI,FALSE,Vehicle Search,Warning,FALSE,16-30 Min,TRUE,RJ98CO1809
2020-01-22,19:49:00,India,M,56,37,Black,Drunk Driving,Other,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,TRUE,KA83IB1054
2020-01-22,19:50:00,USA,M,60,34,Black,Seatbelt,Speeding,TRUE,None,Ticket,FALSE,30+ Min,TRUE,WB67YS6345
2020-01-22,19:51:00,USA,M,50,22,Hispanic,Speeding,Signal,TRUE,None,Warning,TRUE,0-15 Min,TRUE,MH78HS7936
2020-01-22,19:52:00,India,M,78,41,Hispanic,Other,DUI,TRUE,Frisk,Arrest,FALSE,30+ Min,FALSE,UP84AL5329
2020-01-22,19:53:00,India,F,46,35,Black,Seatbelt,DUI,FALSE,Frisk,Arrest,FALSE,16-30 Min,TRUE,WB92NK9913
2020-01-22,19:54:00,India,M,80,63,Black,Signal Violation,Other,FALSE,Vehicle Search,Ticket,FALSE,0-15 Min,TRUE,KA16WP8291
2020-01-22,19:55:00,USA,F,35,77,Asian,Signal Violation,Other,TRUE,Frisk,Arrest,FALSE,16-30 Min,FALSE,UP74DK7908
2020-01-22,19:56:00,USA,M,48,20,Hispanic,Other,Signal,TRUE,Vehicle Search,Arrest,TRUE,16-30 Min,TRUE,TN18TB7072
2020-01-22,19:57:00,Canada,M,21,61,Hispanic,Drunk Driving,Seatbelt,FALSE,None,Ticket,TRUE,30+ Min,FALSE,UP52GO8883
2020-01-22,19:58:00,USA,F,45,63,Black,Seatbelt,Signal,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,TRUE,RJ84HK9601
2020-01-22,19:59:00,Canada,M,41,35,Other,Seatbelt,Speeding,FALSE,None,Ticket,FALSE,16-30 Min,FALSE,WB29TO2496
2020-01-22,20:00:00,Canada,F,57,78,Hispanic,Other,Signal,TRUE,Frisk,Ticket,FALSE,0-15 Min,TRUE,RJ87OK6329
2020-01-22,20:01:00,USA,F,73,72,Asian,Drunk Driving,Speeding,TRUE,Frisk,Ticket,FALSE,0-15 Min,TRUE,GJ37ZQ5217
2020-01-22,20:02:00,USA,M,21,76,Black,Signal Violation,Seatbelt,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,FALSE,DL84LP9517
2020-01-22,20:03:00,India,M,29,69,Asian,Other,Other,FALSE,Frisk,Ticket,TRUE,30+ Min,TRUE,MH78WU7347
2020-01-22,20:04:00,USA,M,77,19,Hispanic,Other,Seatbelt,TRUE,Vehicle Search,Arrest,FALSE,30+ Min,TRUE,GJ50GF7327
2020-01-22,20:05:00,USA,M,48,45,Black,Seatbelt,Speeding,TRUE,Vehicle Search,Arrest,FALSE,0-15 Min,TRUE,DL54LK9292
2020-01-22,20:06:00,USA,M,46,64,White,Drunk Driving,Speeding,FALSE,Frisk,Warning,TRUE,30+ Min,FALSE,MH25KN8105
2020-01-22,20:07:00,USA,F,23,26,Hispanic,Signal Violation,Signal,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,TRUE,UP22KC4306
2020-01-22,20:08:00,India,F,67,58,Other,Seatbelt,DUI,TRUE,None,Arrest,TRUE,30+ Min,TRUE,KA83FN4414
2020-01-22,20:09:00,Canada,F,41,57,Hispanic,Signal Violation,Other,FALSE,Frisk,Arrest,FALSE,30+ Min,TRUE,TN85QM6442
2020-01-22,20:10:00,USA,M,31,58,Asian,Drunk Driving,Seatbelt,TRUE,None,Warning,TRUE,30+ Min,TRUE,UP81RB3236
2020-01-22,20:11:00,India,M,66,36,Other,Signal Violation,Seatbelt,FALSE,Frisk,Ticket,TRUE,16-30 Min,TRUE,DL79GU2151
2020-01-22,20:12:00,Canada,F,23,68,White,Other,Signal,FALSE,Frisk,Warning,FALSE,0-15 Min,TRUE,DL90AG4687
2020-01-22,20:13:00,India,M,48,31,Other,Seatbelt,DUI,FALSE,None,Ticket,FALSE,0-15 Min,TRUE,UP24VT4474
2020-01-22,20:14:00,Canada,F,34,40,Hispanic,Speeding,DUI,TRUE,None,Warning,TRUE,0-15 Min,FALSE,RJ47TS6435
2020-01-22,20:15:00,Canada,M,56,51,Hispanic,Drunk Driving,Signal,TRUE,Frisk,Arrest,TRUE,16-30 Min,TRUE,TN90FY4810
2020-01-22,20:16:00,India,M,51,44,Hispanic,Speeding,Signal,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,FALSE,TN51XK7072
2020-01-22,20:17:00,Canada,M,73,51,Other,Other,Seatbelt,TRUE,None,Ticket,TRUE,30+ Min,FALSE,TN40LA4183
2020-01-22,20:18:00,India,F,21,26,Black,Seatbelt,Other,TRUE,None,Ticket,TRUE,16-30 Min,TRUE,GJ79IR3245
2020-01-22,20:19:00,India,F,72,18,Asian,Signal Violation,Signal,FALSE,Frisk,Ticket,FALSE,0-15 Min,FALSE,WB32OP5169
2020-01-22,20:20:00,Canada,F,73,26,Asian,Seatbelt,DUI,FALSE,None,Ticket,FALSE,30+ Min,TRUE,GJ73JS8353
2020-01-22,20:21:00,India,M,64,56,Asian,Speeding,Speeding,TRUE,Frisk,Ticket,FALSE,16-30 Min,TRUE,MH26DS8355
2020-01-22,20:22:00,USA,M,30,40,White,Other,DUI,FALSE,Frisk,Ticket,FALSE,16-30 Min,FALSE,WB10BM4364
2020-01-22,20:23:00,Canada,F,72,64,Hispanic,Seatbelt,Other,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,WB67HG1463
2020-01-22,20:24:00,Canada,F,64,68,White,Signal Violation,Signal,FALSE,Frisk,Ticket,FALSE,30+ Min,FALSE,DL15PS1906
2020-01-22,20:25:00,India,F,77,63,Hispanic,Other,Speeding,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,KA54DP9777
2020-01-22,20:26:00,USA,F,30,21,Asian,Speeding,Signal,FALSE,Frisk,Ticket,FALSE,16-30 Min,TRUE,KA58QP2002
2020-01-22,20:27:00,USA,M,68,46,Asian,Other,Seatbelt,TRUE,None,Ticket,FALSE,30+ Min,TRUE,RJ57QZ1433
2020-01-22,20:28:00,USA,M,22,66,Other,Drunk Driving,DUI,FALSE,None,Warning,TRUE,30+ Min,TRUE,KA36NU7134
2020-01-22,20:29:00,Canada,F,25,43,White,Seatbelt,Signal,FALSE,Vehicle Search,Ticket,TRUE,30+ Min,TRUE,TN27IQ1562
2020-01-22,20:30:00,Canada,M,40,45,White,Seatbelt,DUI,TRUE,None,Ticket,TRUE,0-15 Min,TRUE,TN95BP4622
2020-01-22,20:31:00,India,M,36,78,Hispanic,Other,DUI,FALSE,None,Ticket,TRUE,30+ Min,FALSE,WB56TT7894
2020-01-22,20:32:00,USA,M,55,52,Other,Seatbelt,Seatbelt,FALSE,Vehicle Search,Ticket,FALSE,0-15 Min,TRUE,MH74PE4120
2020-01-22,20:33:00,USA,M,57,40,Hispanic,Speeding,Speeding,FALSE,None,Warning,TRUE,30+ Min,TRUE,KA23EK6096
2020-01-22,20:34:00,India,M,54,28,Other,Seatbelt,Speeding,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,WB82RB3357
2020-01-22,20:35:00,USA,M,37,23,Asian,Signal Violation,DUI,FALSE,None,Arrest,TRUE,30+ Min,FALSE,TN47IG4601
2020-01-22,20:36:00,USA,M,36,25,Asian,Seatbelt,DUI,FALSE,Frisk,Ticket,FALSE,0-15 Min,FALSE,WB42PR5107
2020-01-22,20:37:00,Canada,M,34,67,Black,Signal Violation,Signal,TRUE,None,Warning,FALSE,30+ Min,FALSE,KA85VF3630
2020-01-22,20:38:00,Canada,F,25,57,White,Signal Violation,Seatbelt,TRUE,None,Ticket,FALSE,16-30 Min,TRUE,RJ63PL5386
2020-01-22,20:39:00,USA,F,71,27,White,Other,Seatbelt,FALSE,Frisk,Ticket,TRUE,30+ Min,TRUE,TN50AG2552
2020-01-22,20:40:00,USA,F,20,30,Hispanic,Signal Violation,Seatbelt,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,MH26KH8030
2020-01-22,20:41:00,Canada,M,65,37,Other,Seatbelt,Seatbelt,FALSE,Vehicle Search,Ticket,TRUE,30+ Min,TRUE,UP25UT2403
2020-01-22,20:42:00,USA,F,79,27,White,Drunk Driving,Other,TRUE,None,Ticket,TRUE,16-30 Min,FALSE,DL83SE1130
2020-01-22,20:43:00,USA,F,63,61,Other,Seatbelt,Signal,TRUE,Frisk,Warning,TRUE,30+ Min,FALSE,MH90LV1446
2020-01-22,20:44:00,India,M,43,19,Black,Other,Speeding,FALSE,Frisk,Ticket,FALSE,30+ Min,TRUE,UP36PX5493
2020-01-22,20:45:00,Canada,F,37,44,Asian,Speeding,Signal,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,GJ20EF9493
2020-01-22,20:46:00,USA,M,61,26,Asian,Speeding,Other,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,DL79LW9200
2020-01-22,20:47:00,India,F,52,59,Asian,Signal Violation,Other,FALSE,Frisk,Warning,TRUE,0-15 Min,FALSE,GJ37BM9708
2020-01-22,20:48:00,India,M,32,76,Other,Drunk Driving,Other,TRUE,Frisk,Warning,TRUE,16-30 Min,TRUE,MH56ZR4805
2020-01-22,20:49:00,Canada,F,28,30,White,Seatbelt,Speeding,TRUE,None,Arrest,FALSE,30+ Min,TRUE,RJ38OE9941
2020-01-22,20:50:00,Canada,F,44,70,White,Signal Violation,Signal,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,KA78CW1935
2020-01-22,20:51:00,USA,F,47,62,Asian,Drunk Driving,Seatbelt,TRUE,Vehicle Search,Ticket,FALSE,16-30 Min,FALSE,UP61FX2603
2020-01-22,20:52:00,Canada,F,31,70,Other,Speeding,Seatbelt,FALSE,Frisk,Warning,FALSE,30+ Min,FALSE,WB17BH9511
2020-01-22,20:53:00,USA,M,54,29,Black,Other,Seatbelt,TRUE,Frisk,Arrest,FALSE,16-30 Min,FALSE,TN32MM9116
2020-01-22,20:54:00,USA,M,80,49,Black,Other,Signal,FALSE,Frisk,Arrest,TRUE,0-15 Min,TRUE,DL70SM5362
2020-01-22,20:55:00,India,F,74,57,White,Other,DUI,FALSE,None,Ticket,TRUE,0-15 Min,FALSE,GJ41YR7300
2020-01-22,20:56:00,India,M,54,53,Hispanic,Signal Violation,DUI,FALSE,Frisk,Warning,TRUE,16-30 Min,TRUE,KA38HN6330
2020-01-22,20:57:00,Canada,F,48,74,White,Drunk Driving,DUI,TRUE,None,Arrest,FALSE,0-15 Min,FALSE,GJ47XH5642
2020-01-22,20:58:00,India,F,44,64,Hispanic,Other,Other,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,MH91RS3043
2020-01-22,20:59:00,USA,F,78,47,White,Signal Violation,DUI,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,FALSE,MH49SM8264
2020-01-22,21:00:00,India,F,41,61,Black,Other,Speeding,FALSE,None,Warning,FALSE,0-15 Min,TRUE,DL54JO4607
2020-01-22,21:01:00,India,M,49,72,Other,Other,Speeding,FALSE,Frisk,Arrest,TRUE,0-15 Min,FALSE,GJ25RF5185
2020-01-22,21:02:00,USA,M,29,21,Asian,Drunk Driving,Other,FALSE,Frisk,Ticket,FALSE,0-15 Min,TRUE,UP45YB4572
2020-01-22,21:03:00,USA,M,50,41,Hispanic,Drunk Driving,Other,TRUE,Frisk,Warning,TRUE,16-30 Min,TRUE,RJ32OD6197
2020-01-22,21:04:00,USA,M,21,80,Other,Drunk Driving,Signal,FALSE,None,Warning,FALSE,16-30 Min,FALSE,UP71KA9343
2020-01-22,21:05:00,India,F,77,74,Black,Speeding,Seatbelt,FALSE,Vehicle Search,Arrest,TRUE,16-30 Min,FALSE,MH37MA4747
2020-01-22,21:06:00,India,M,27,68,White,Speeding,Seatbelt,TRUE,None,Ticket,FALSE,0-15 Min,FALSE,TN90TM3822
2020-01-22,21:07:00,USA,M,61,51,Hispanic,Other,Other,TRUE,Frisk,Ticket,FALSE,30+ Min,FALSE,TN58GG3355
2020-01-22,21:08:00,India,F,26,78,Other,Seatbelt,Other,TRUE,Frisk,Ticket,FALSE,30+ Min,FALSE,RJ96GK7270
2020-01-22,21:09:00,USA,M,71,43,White,Signal Violation,DUI,FALSE,Frisk,Ticket,TRUE,30+ Min,TRUE,TN83JF4881
2020-01-22,21:10:00,India,F,59,68,Black,Other,DUI,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,MH30ML3688
2020-01-22,21:11:00,USA,F,62,18,Hispanic,Other,Other,FALSE,Vehicle Search,Warning,TRUE,0-15 Min,FALSE,RJ57VJ9156
2020-01-22,21:12:00,Canada,M,73,28,Black,Drunk Driving,Signal,FALSE,None,Ticket,TRUE,16-30 Min,TRUE,WB44SQ2242
2020-01-22,21:13:00,USA,M,53,54,Asian,Seatbelt,Speeding,TRUE,None,Warning,TRUE,16-30 Min,FALSE,GJ58QH5758
2020-01-22,21:14:00,India,F,22,24,Asian,Drunk Driving,Other,FALSE,Frisk,Arrest,FALSE,30+ Min,FALSE,KA37TZ1304
2020-01-22,21:15:00,Canada,M,38,37,Other,Seatbelt,Other,TRUE,None,Ticket,TRUE,30+ Min,TRUE,KA12SK2572
2020-01-22,21:16:00,Canada,M,75,77,Asian,Other,Other,TRUE,None,Warning,TRUE,0-15 Min,TRUE,MH10ZJ7952
2020-01-22,21:17:00,USA,F,72,53,White,Speeding,DUI,TRUE,None,Warning,FALSE,16-30 Min,FALSE,UP69DP2810
2020-01-22,21:18:00,Canada,F,34,26,White,Other,DUI,TRUE,Vehicle Search,Ticket,TRUE,0-15 Min,TRUE,MH35LH5927
2020-01-22,21:19:00,USA,M,26,65,Hispanic,Signal Violation,Other,FALSE,None,Warning,TRUE,0-15 Min,FALSE,TN82ML1348
2020-01-22,21:20:00,India,M,64,74,Black,Speeding,Seatbelt,TRUE,None,Warning,TRUE,0-15 Min,TRUE,GJ90LR2131
2020-01-22,21:21:00,USA,F,45,44,Hispanic,Drunk Driving,Seatbelt,TRUE,Vehicle Search,Ticket,TRUE,0-15 Min,FALSE,TN99RF8953
2020-01-22,21:22:00,USA,F,38,19,White,Other,Speeding,FALSE,Frisk,Warning,TRUE,30+ Min,FALSE,RJ57CT1596
2020-01-22,21:23:00,India,M,66,52,Other,Signal Violation,Speeding,TRUE,Frisk,Arrest,FALSE,16-30 Min,FALSE,DL64EF5064
2020-01-22,21:24:00,USA,M,71,47,Black,Speeding,Seatbelt,FALSE,None,Warning,FALSE,0-15 Min,FALSE,WB63EO4085
2020-01-22,21:25:00,USA,F,37,62,Black,Signal Violation,Signal,FALSE,None,Ticket,TRUE,0-15 Min,FALSE,GJ38DT2915
2020-01-22,21:26:00,Canada,F,29,24,Other,Other,Seatbelt,FALSE,None,Warning,FALSE,30+ Min,FALSE,WB73DQ8874
2020-01-22,21:27:00,Canada,F,63,67,Black,Drunk Driving,Speeding,FALSE,Vehicle Search,Warning,TRUE,30+ Min,FALSE,TN46QM2031
2020-01-22,21:28:00,USA,M,26,55,Asian,Other,Other,TRUE,None,Arrest,TRUE,30+ Min,FALSE,KA28LL2970
2020-01-22,21:29:00,India,F,59,32,Black,Seatbelt,Speeding,FALSE,Frisk,Arrest,TRUE,30+ Min,TRUE,MH47CP4505
2020-01-22,21:30:00,India,M,27,43,Other,Drunk Driving,Other,FALSE,Frisk,Ticket,TRUE,0-15 Min,TRUE,RJ68AQ2141
2020-01-22,21:31:00,Canada,M,75,72,Black,Other,DUI,TRUE,Frisk,Arrest,FALSE,0-15 Min,FALSE,TN32YJ6045
2020-01-22,21:32:00,Canada,M,64,56,Asian,Seatbelt,Other,FALSE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,WB94DS6150
2020-01-22,21:33:00,USA,M,35,53,Asian,Other,Seatbelt,TRUE,Frisk,Warning,FALSE,30+ Min,FALSE,DL50DD2373
2020-01-22,21:34:00,India,F,74,74,Other,Signal Violation,Other,FALSE,None,Arrest,TRUE,0-15 Min,FALSE,MH24EZ5563
2020-01-22,21:35:00,India,M,78,46,Hispanic,Drunk Driving,Speeding,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,RJ10VD1828
2020-01-22,21:36:00,USA,M,46,54,Black,Signal Violation,Seatbelt,TRUE,None,Ticket,FALSE,30+ Min,TRUE,RJ59MM6167
2020-01-22,21:37:00,India,F,78,56,White,Other,DUI,TRUE,None,Ticket,TRUE,0-15 Min,FALSE,DL99XF9523
2020-01-22,21:38:00,India,M,26,70,Black,Signal Violation,Speeding,TRUE,Frisk,Ticket,TRUE,30+ Min,TRUE,UP92VX4718
2020-01-22,21:39:00,USA,F,79,46,Other,Speeding,Signal,TRUE,Vehicle Search,Ticket,FALSE,0-15 Min,FALSE,KA55IS4429
2020-01-22,21:40:00,India,F,48,64,White,Signal Violation,Seatbelt,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,TRUE,TN27CW2121
2020-01-22,21:41:00,USA,M,22,38,White,Speeding,Signal,TRUE,None,Warning,FALSE,0-15 Min,FALSE,GJ64GT5209
2020-01-22,21:42:00,USA,F,60,55,Other,Drunk Driving,Seatbelt,FALSE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,MH30SY4049
2020-01-22,21:43:00,USA,M,29,34,Hispanic,Other,Seatbelt,FALSE,None,Warning,FALSE,0-15 Min,TRUE,WB50CS1567
2020-01-22,21:44:00,Canada,M,59,24,Hispanic,Speeding,Other,FALSE,Vehicle Search,Ticket,TRUE,0-15 Min,TRUE,GJ11MF1663
2020-01-22,21:45:00,USA,F,74,80,White,Drunk Driving,DUI,FALSE,Frisk,Ticket,TRUE,30+ Min,TRUE,MH55YE7492
2020-01-22,21:46:00,India,M,74,47,Asian,Speeding,Seatbelt,TRUE,Frisk,Warning,TRUE,16-30 Min,TRUE,GJ19TJ4331
2020-01-22,21:47:00,India,F,27,58,Black,Signal Violation,DUI,FALSE,Frisk,Arrest,FALSE,30+ Min,FALSE,UP27JM7512
2020-01-22,21:48:00,Canada,F,19,38,Black,Seatbelt,Seatbelt,TRUE,None,Warning,TRUE,30+ Min,TRUE,KA89KP1312
2020-01-22,21:49:00,Canada,F,63,65,Asian,Other,Seatbelt,FALSE,Frisk,Arrest,TRUE,0-15 Min,FALSE,UP50HX8007
2020-01-22,21:50:00,Canada,F,61,68,Other,Signal Violation,Signal,FALSE,Frisk,Arrest,FALSE,30+ Min,TRUE,TN20QO7405
2020-01-22,21:51:00,India,F,41,30,White,Seatbelt,DUI,FALSE,None,Warning,FALSE,16-30 Min,FALSE,RJ55LN9728
2020-01-22,21:52:00,USA,F,18,47,Hispanic,Drunk Driving,Speeding,TRUE,Vehicle Search,Ticket,FALSE,16-30 Min,TRUE,RJ65NH8632
2020-01-22,21:53:00,India,F,71,72,Hispanic,Other,DUI,TRUE,None,Arrest,TRUE,16-30 Min,TRUE,DL90SR9249
2020-01-22,21:54:00,Canada,F,63,33,Asian,Speeding,DUI,TRUE,None,Warning,TRUE,30+ Min,TRUE,GJ91JP8726
2020-01-22,21:55:00,India,F,64,60,Hispanic,Drunk Driving,Other,FALSE,Frisk,Warning,TRUE,0-15 Min,TRUE,WB32TU9534
2020-01-22,21:56:00,India,F,39,60,Hispanic,Seatbelt,Seatbelt,FALSE,Vehicle Search,Warning,TRUE,0-15 Min,TRUE,WB17WW5418
2020-01-22,21:57:00,Canada,M,54,40,Other,Speeding,DUI,FALSE,None,Ticket,FALSE,30+ Min,TRUE,RJ11QW5020
2020-01-22,21:58:00,USA,M,66,78,Asian,Other,Speeding,TRUE,None,Ticket,FALSE,0-15 Min,TRUE,WB39UK2789
2020-01-22,21:59:00,India,M,55,32,Black,Drunk Driving,Other,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,GJ57KB8815
2020-01-22,22:00:00,Canada,M,43,24,Hispanic,Signal Violation,Other,TRUE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,RJ11ZA4284
2020-01-22,22:01:00,India,F,46,26,Other,Seatbelt,Seatbelt,FALSE,Frisk,Warning,TRUE,30+ Min,TRUE,UP77PJ1622
2020-01-22,22:02:00,USA,F,21,55,Asian,Drunk Driving,Speeding,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,MH86AD7726
2020-01-22,22:03:00,Canada,M,66,46,Other,Speeding,Speeding,FALSE,None,Arrest,FALSE,30+ Min,TRUE,KA65NS1843
2020-01-22,22:04:00,India,M,78,59,Hispanic,Seatbelt,Signal,TRUE,Frisk,Ticket,TRUE,16-30 Min,TRUE,RJ34IC6353
2020-01-22,22:05:00,India,M,56,71,White,Seatbelt,Other,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,MH80BJ3059
2020-01-22,22:06:00,USA,M,58,66,Asian,Seatbelt,DUI,TRUE,Frisk,Arrest,TRUE,16-30 Min,FALSE,UP58LJ3913
2020-01-22,22:07:00,USA,F,40,30,Hispanic,Seatbelt,Speeding,FALSE,Frisk,Warning,FALSE,16-30 Min,FALSE,RJ71BZ6444
2020-01-22,22:08:00,Canada,F,35,78,Asian,Speeding,Other,FALSE,Frisk,Arrest,TRUE,16-30 Min,TRUE,TN95DM8631
2020-01-22,22:09:00,India,F,46,48,Hispanic,Signal Violation,Seatbelt,TRUE,Vehicle Search,Warning,FALSE,0-15 Min,FALSE,DL40LA8251
2020-01-22,22:10:00,Canada,M,34,41,Black,Other,Signal,FALSE,Vehicle Search,Arrest,TRUE,16-30 Min,TRUE,UP30UD2248
